"Words","Combination","Character","CharacterUrl"
"講和","ㄐㄧㄤˇ","講","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4%CB%87&word=%E8%AC%9B"
"講述","ㄐㄧㄤˇ","講","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4%CB%87&word=%E8%AC%9B"
"講師","ㄐㄧㄤˇ","講","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4%CB%87&word=%E8%AC%9B"
"講座","ㄐㄧㄤˇ","講","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4%CB%87&word=%E8%AC%9B"
"講堂","ㄐㄧㄤˇ","講","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4%CB%87&word=%E8%AC%9B"
"講情","ㄐㄧㄤˇ","講","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4%CB%87&word=%E8%AC%9B"
"講授","ㄐㄧㄤˇ","講","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4%CB%87&word=%E8%AC%9B"
"講理","ㄐㄧㄤˇ","講","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4%CB%87&word=%E8%AC%9B"
"講習","ㄐㄧㄤˇ","講","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4%CB%87&word=%E8%AC%9B"
"講評","ㄐㄧㄤˇ","講","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4%CB%87&word=%E8%AC%9B"
"講解","ㄐㄧㄤˇ","講","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4%CB%87&word=%E8%AC%9B"
"講話","ㄐㄧㄤˇ","講","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4%CB%87&word=%E8%AC%9B"
"講臺","ㄐㄧㄤˇ","講","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4%CB%87&word=%E8%AC%9B"
"講價","ㄐㄧㄤˇ","講","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4%CB%87&word=%E8%AC%9B"
"講稿","ㄐㄧㄤˇ","講","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4%CB%87&word=%E8%AC%9B"
"講學","ㄐㄧㄤˇ","講","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4%CB%87&word=%E8%AC%9B"
"講題","ㄐㄧㄤˇ","講","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4%CB%87&word=%E8%AC%9B"
"謝","ㄒㄧㄝˋ","謝","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9D%CB%8B&word=%E8%AC%9D"
"謝天謝地","ㄒㄧㄝˋ","謝","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9D%CB%8B&word=%E8%AC%9D"
"謝世","ㄒㄧㄝˋ","謝","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9D%CB%8B&word=%E8%AC%9D"
"謝忱","ㄒㄧㄝˋ","謝","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9D%CB%8B&word=%E8%AC%9D"
"謝客","ㄒㄧㄝˋ","謝","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9D%CB%8B&word=%E8%AC%9D"
"謝師宴","ㄒㄧㄝˋ","謝","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9D%CB%8B&word=%E8%AC%9D"
"謝神","ㄒㄧㄝˋ","謝","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9D%CB%8B&word=%E8%AC%9D"
"謝票","ㄒㄧㄝˋ","謝","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9D%CB%8B&word=%E8%AC%9D"
"謝絕","ㄒㄧㄝˋ","謝","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9D%CB%8B&word=%E8%AC%9D"
"謝意","ㄒㄧㄝˋ","謝","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9D%CB%8B&word=%E8%AC%9D"
"謝罪","ㄒㄧㄝˋ","謝","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9D%CB%8B&word=%E8%AC%9D"
"謝幕","ㄒㄧㄝˋ","謝","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9D%CB%8B&word=%E8%AC%9D"
"謝謝","ㄒㄧㄝˋ","謝","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9D%CB%8B&word=%E8%AC%9D"
"謝辭","ㄒㄧㄝˋ","謝","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9D%CB%8B&word=%E8%AC%9D"
"謠","ㄧㄠˊ","謠","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A0%CB%8A&word=%E8%AC%A0"
"謠言","ㄧㄠˊ","謠","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A0%CB%8A&word=%E8%AC%A0"
"謠傳","ㄧㄠˊ","謠","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A0%CB%8A&word=%E8%AC%A0"
"谿","ㄒㄧ","谿","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7&word=%E8%B0%BF"
"豁","ㄏㄨㄚˊ","豁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%9A%CB%8A&word=%E8%B1%81"
"豁出去","ㄏㄨㄛˋ","豁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%9B%CB%8B&word=%E8%B1%81"
"豁免","ㄏㄨㄛˋ","豁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%9B%CB%8B&word=%E8%B1%81"
"豁然","ㄏㄨㄛˋ","豁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%9B%CB%8B&word=%E8%B1%81"
"豁然貫通","ㄏㄨㄛˋ","豁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%9B%CB%8B&word=%E8%B1%81"
"豁然開朗","ㄏㄨㄛˋ","豁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%9B%CB%8B&word=%E8%B1%81"
"豁達","ㄏㄨㄛˋ","豁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%9B%CB%8B&word=%E8%B1%81"
"賸","ㄕㄥˋ","賸","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A5%CB%8B&word=%E8%B3%B8"
"賸餘","ㄕㄥˋ","賸","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A5%CB%8B&word=%E8%B3%B8"
"賺","ㄓㄨㄢˋ","賺","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A8%E3%84%A2%CB%8B&word=%E8%B3%BA"
"賺取","ㄓㄨㄢˋ","賺","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A8%E3%84%A2%CB%8B&word=%E8%B3%BA"
"賺錢","ㄓㄨㄢˋ","賺","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A8%E3%84%A2%CB%8B&word=%E8%B3%BA"
"賺頭","ㄓㄨㄢˋ","賺","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A8%E3%84%A2%CB%8B&word=%E8%B3%BA"
"購","ㄍㄡˋ","購","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A1%CB%8B&word=%E8%B3%BC"
"購物","ㄍㄡˋ","購","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A1%CB%8B&word=%E8%B3%BC"
"購物中心","ㄍㄡˋ","購","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A1%CB%8B&word=%E8%B3%BC"
"購買","ㄍㄡˋ","購","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A1%CB%8B&word=%E8%B3%BC"
"購買力","ㄍㄡˋ","購","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A1%CB%8B&word=%E8%B3%BC"
"購置","ㄍㄡˋ","購","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A1%CB%8B&word=%E8%B3%BC"
"賽","ㄙㄞˋ","賽","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9E%CB%8B&word=%E8%B3%BD"
"賽先生","ㄙㄞˋ","賽","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9E%CB%8B&word=%E8%B3%BD"
"賽車","ㄙㄞˋ","賽","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9E%CB%8B&word=%E8%B3%BD"
"賽事","ㄙㄞˋ","賽","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9E%CB%8B&word=%E8%B3%BD"
"賽馬","ㄙㄞˋ","賽","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9E%CB%8B&word=%E8%B3%BD"
"賽程","ㄙㄞˋ","賽","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9E%CB%8B&word=%E8%B3%BD"
"賽跑","ㄙㄞˋ","賽","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9E%CB%8B&word=%E8%B3%BD"
"賽會","ㄙㄞˋ","賽","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9E%CB%8B&word=%E8%B3%BD"
"賽鴿","ㄙㄞˋ","賽","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9E%CB%8B&word=%E8%B3%BD"
"趨","ㄑㄩ","趨","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A9&word=%E8%B6%A8"
"趨吉避凶","ㄑㄩ","趨","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A9&word=%E8%B6%A8"
"趨向","ㄑㄩ","趨","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A9&word=%E8%B6%A8"
"趨炎附勢","ㄑㄩ","趨","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A9&word=%E8%B6%A8"
"趨勢","ㄑㄩ","趨","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A9&word=%E8%B6%A8"
"趨緩","ㄑㄩ","趨","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A9&word=%E8%B6%A8"
"蹇","ㄐㄧㄢˇ","蹇","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A2%CB%87&word=%E8%B9%87"
"蹈","ㄉㄠˋ","蹈","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A0%CB%8B&word=%E8%B9%88"
"蹉","ㄘㄨㄛ","蹉","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%98&SN2=%E3%84%98%E3%84%A8%E3%84%9B&word=%E8%B9%89"
"蹉跎","ㄘㄨㄛ","蹉","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%98&SN2=%E3%84%98%E3%84%A8%E3%84%9B&word=%E8%B9%89"
"蹊","ㄒㄧ","蹊","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7&word=%E8%B9%8A"
"蹊徑","ㄒㄧ","蹊","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7&word=%E8%B9%8A"
"蹊蹺","ㄒㄧ","蹊","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7&word=%E8%B9%8A"
"蹋","ㄊㄚˋ","蹋","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8A&SN2=%E3%84%8A%E3%84%9A%CB%8B&word=%E8%B9%8B"
"蹌","ㄑㄧㄤ","蹌","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7%E3%84%A4&word=%E8%B9%8C"
"蹐","ㄐㄧˊ","蹐","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%CB%8A&word=%E8%B9%90"
"蹓","ㄌㄧㄡˋ","蹓","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%E3%84%A1%CB%8B&word=%E8%B9%93"
"蹓躂","ㄌㄧㄡˋ","蹓","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%E3%84%A1%CB%8B&word=%E8%B9%93"
"輾","ㄋㄧㄢˇ","輾","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8B&SN2=%E3%84%8B%E3%84%A7%E3%84%A2%CB%87&word=%E8%BC%BE"
"輾轉","ㄓㄢˇ","輾","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A2%CB%87&word=%E8%BC%BE"
"輿","ㄩˊ","輿","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%CB%8A&word=%E8%BC%BF"
"輿情","ㄩˊ","輿","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%CB%8A&word=%E8%BC%BF"
"輿圖","ㄩˊ","輿","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%CB%8A&word=%E8%BC%BF"
"輿論","ㄩˊ","輿","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%CB%8A&word=%E8%BC%BF"
"輿論界","ㄩˊ","輿","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%CB%8A&word=%E8%BC%BF"
"轂","ㄍㄨ","轂","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A8&word=%E8%BD%82"
"轂轆","ㄍㄨ","轂","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A8&word=%E8%BD%82"
"轄","ㄒㄧㄚˊ","轄","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9A%CB%8A&word=%E8%BD%84"
"轄區","ㄒㄧㄚˊ","轄","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9A%CB%8A&word=%E8%BD%84"
"轄境","ㄒㄧㄚˊ","轄","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9A%CB%8A&word=%E8%BD%84"
"轅","ㄩㄢˊ","轅","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%E3%84%A2%CB%8A&word=%E8%BD%85"
"遽","ㄐㄩˋ","遽","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8B&word=%E9%81%BD"
"遽然","ㄐㄩˋ","遽","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8B&word=%E9%81%BD"
"避","ㄅㄧˋ","避","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B&word=%E9%81%BF"
"避人耳目","ㄅㄧˋ","避","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B&word=%E9%81%BF"
"避世","ㄅㄧˋ","避","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B&word=%E9%81%BF"
"避孕","ㄅㄧˋ","避","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B&word=%E9%81%BF"
"避孕藥","ㄅㄧˋ","避","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B&word=%E9%81%BF"
"避免","ㄅㄧˋ","避","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B&word=%E9%81%BF"
"避邪","ㄅㄧˋ","避","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B&word=%E9%81%BF"
"避重就輕","ㄅㄧˋ","避","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B&word=%E9%81%BF"
"避風港","ㄅㄧˋ","避","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B&word=%E9%81%BF"
"避暑","ㄅㄧˋ","避","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B&word=%E9%81%BF"
"避暑勝地","ㄅㄧˋ","避","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B&word=%E9%81%BF"
"避開","ㄅㄧˋ","避","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B&word=%E9%81%BF"
"避嫌","ㄅㄧˋ","避","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B&word=%E9%81%BF"
"避雷針","ㄅㄧˋ","避","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B&word=%E9%81%BF"
"避諱","ㄅㄧˋ","避","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B&word=%E9%81%BF"
"避難","ㄅㄧˋ","避","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B&word=%E9%81%BF"
"邀","ㄧㄠ","邀","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A0&word=%E9%82%80"
"邀功","ㄧㄠ","邀","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A0&word=%E9%82%80"
"邀約","ㄧㄠ","邀","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A0&word=%E9%82%80"
"邀宴","ㄧㄠ","邀","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A0&word=%E9%82%80"
"邀訪","ㄧㄠ","邀","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A0&word=%E9%82%80"
"邀集","ㄧㄠ","邀","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A0&word=%E9%82%80"
"邀舞","ㄧㄠ","邀","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A0&word=%E9%82%80"
"邀請","ㄧㄠ","邀","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A0&word=%E9%82%80"
"邁","ㄇㄞˋ","邁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%9E%CB%8B&word=%E9%82%81"
"邁入","ㄇㄞˋ","邁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%9E%CB%8B&word=%E9%82%81"
"邁步","ㄇㄞˋ","邁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%9E%CB%8B&word=%E9%82%81"
"邁進","ㄇㄞˋ","邁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%9E%CB%8B&word=%E9%82%81"
"邂","ㄒㄧㄝˋ","邂","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9D%CB%8B&word=%E9%82%82"
"邂逅","ㄒㄧㄝˋ","邂","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9D%CB%8B&word=%E9%82%82"
"邃","ㄙㄨㄟˋ","邃","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9F%CB%8B&word=%E9%82%83"
"還","ㄏㄞˊ","還","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%9E%CB%8A&word=%E9%82%84"
"還手","ㄏㄨㄢˊ","還","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A2%CB%8A&word=%E9%82%84"
"還可以","ㄏㄞˊ","還","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%9E%CB%8A&word=%E9%82%84"
"還本","ㄏㄨㄢˊ","還","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A2%CB%8A&word=%E9%82%84"
"還好","ㄏㄞˊ","還","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%9E%CB%8A&word=%E9%82%84"
"還早","ㄏㄞˊ","還","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%9E%CB%8A&word=%E9%82%84"
"還有","ㄏㄞˊ","還","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%9E%CB%8A&word=%E9%82%84"
"還我河山","ㄏㄨㄢˊ","還","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A2%CB%8A&word=%E9%82%84"
"還俗","ㄏㄨㄢˊ","還","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A2%CB%8A&word=%E9%82%84"
"還原","ㄏㄨㄢˊ","還","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A2%CB%8A&word=%E9%82%84"
"還債","ㄏㄨㄢˊ","還","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A2%CB%8A&word=%E9%82%84"
"還魂","ㄏㄨㄢˊ","還","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A2%CB%8A&word=%E9%82%84"
"還價","ㄏㄨㄢˊ","還","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A2%CB%8A&word=%E9%82%84"
"還錢","ㄏㄨㄢˊ","還","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A2%CB%8A&word=%E9%82%84"
"還擊","ㄏㄨㄢˊ","還","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A2%CB%8A&word=%E9%82%84"
"還禮","ㄏㄨㄢˊ","還","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A2%CB%8A&word=%E9%82%84"
